id,price,brand,model,year,title_status,mileage,color
2003,13995,ford,doors,2015,clean vehicle,56703,oxford white
2004,29988,ford,doors,2018,clean vehicle,4712,ingot silver metallic
2005,12995,ford,doors,2015,clean vehicle,102800,blue
2006,21687,ford,doors,2018,clean vehicle,7109,lightning blue
2007,25200,ford,door,2016,clean vehicle,100943,white
2008,29590,ford,doors,2015,clean vehicle,3915,green
2009,28999,ford,doors,2018,clean vehicle,15550,ingot silver
2010,13942,ford,doors,2015,clean vehicle,62542,magnetic metallic
2011,15300,ford,taurus,2018,clean vehicle,38370,silver
2012,35400,ford,ranger,2020,clean vehicle,671,blue
2013,32700,ford,door,2016,clean vehicle,61477,silver
2014,13995,ford,doors,2015,clean vehicle,73891,silver
2015,1850,ford,door,2014,salvage insurance,168805,black
2016,15800,ford,door,2012,clean vehicle,82564,gold
2017,36000,ford,door,2016,clean vehicle,85649,black
2018,15495,ford,doors,2015,clean vehicle,48374,white
2019,21500,ford,door,2012,clean vehicle,11990,red
2020,7200,ford,door,2016,clean vehicle,64111,black
2021,17589,ford,doors,2015,clean vehicle,28771,red
2022,31700,ford,door,2015,clean vehicle,126708,white
2023,31790,ford,doors,2015,clean vehicle,27165,orange
2024,18100,ford,van,2015,clean vehicle,106546,white
2025,14495,ford,doors,2015,clean vehicle,54778,white
2026,15000,ford,fusion,2020,clean vehicle,11729,white
2027,26400,ford,door,2015,clean vehicle,85197,black
2028,27990,ford,doors,2015,clean vehicle,19130,red
2029,19700,ford,expedition,2015,clean vehicle,72369,white
2030,15300,ford,doors,2015,clean vehicle,59646,silver
2031,22000,ford,door,2014,clean vehicle,68418,black
2032,23999,ford,doors,2015,clean vehicle,8400,black
2033,16488,ford,doors,2015,clean vehicle,45084,gray
2034,12784,ford,doors,2015,clean vehicle,67037,gray
2035,23400,ford,doors,2015,clean vehicle,64135,black
2036,9705,ford,door,2017,clean vehicle,72377,black
2037,25999,ford,doors,2015,clean vehicle,39367,oxford white
2038,34977,ford,doors,2015,clean vehicle,46540,black
2039,19000,ford,doors,2015,clean vehicle,40677,ingot silver metallic
2040,15995,ford,doors,2015,clean vehicle,69438,black
2041,13487,ford,doors,2015,clean vehicle,96246,gray
2042,18707,ford,doors,2015,clean vehicle,69719,white
2043,15290,ford,doors,2015,clean vehicle,75933,white platinum tri-coat metallic
2044,15600,ford,doors,2015,clean vehicle,54325,black
2045,47000,ford,expedition,2019,clean vehicle,24902,black
2046,16080,ford,doors,2015,clean vehicle,31793,blue
2047,50000,ford,max,2019,clean vehicle,16505,white
2048,15268,ford,doors,2015,clean vehicle,74361,black
2049,47500,ford,max,2019,clean vehicle,27868,black
2050,18497,ford,doors,2015,clean vehicle,34011,black
2051,10000,ford,escape,2019,clean vehicle,19993,silver
2052,19995,ford,suv,2015,clean vehicle,48115,red
2053,49000,ford,max,2019,clean vehicle,22543,white
2054,17150,ford,doors,2015,clean vehicle,67091,black
2055,45000,ford,expedition,2019,clean vehicle,28790,black
2056,14295,ford,doors,2015,clean vehicle,59391,guard
2057,49000,ford,max,2019,clean vehicle,18449,black
2058,16190,ford,doors,2015,clean vehicle,71824,magnetic metallic
2059,49000,ford,expedition,2019,clean vehicle,19304,black
2060,17899,ford,doors,2015,clean vehicle,39159,magnetic metallic
2061,26000,ford,flex,2019,clean vehicle,18708,black
2062,14000,ford,doors,2015,clean vehicle,79430,magnetic metallic
2063,15500,ford,flex,2019,clean vehicle,12393,gray
2064,16888,ford,doors,2015,clean vehicle,56329,black
2065,28000,ford,f-150,2019,clean vehicle,12155,silver
2066,8305,ford,door,2014,clean vehicle,63291,blue
2067,21822,ford,doors,2015,clean vehicle,36041,white platinum tri-coat metallic
2068,15500,ford,mustang,2019,clean vehicle,25810,red
2069,12500,ford,door,2015,clean vehicle,130388,blue
2070,15995,ford,doors,2015,clean vehicle,23878,blue
2071,16000,ford,transit,2019,clean vehicle,15460,white
2072,38200,ford,max,2018,clean vehicle,46710,white
2073,12995,ford,doors,2015,clean vehicle,65342,black
2074,14488,ford,doors,2015,clean vehicle,64061,tuxedo black metallic
2075,17500,ford,door,2016,clean vehicle,93164,white
2076,21995,ford,doors,2015,clean vehicle,35629,blue
2077,8500,ford,connect,2015,clean vehicle,118483,white
2078,16593,ford,doors,2015,clean vehicle,71573,tuxedo black metallic
2079,13000,ford,door,2017,clean vehicle,33660,black
2080,14247,ford,doors,2015,clean vehicle,61168,blue
2081,23500,ford,door,2017,clean vehicle,42241,gray
2082,16999,ford,doors,2015,clean vehicle,21004,oxford white
2083,25000,ford,door,2017,clean vehicle,45003,red
2084,20159,ford,doors,2015,clean vehicle,45278,oxford white
2085,31000,ford,door,2017,clean vehicle,1,black
2086,22500,ford,edge,2018,clean vehicle,24747,gray
2087,29500,ford,door,2017,clean vehicle,48707,black
2088,59900,ford,max,2020,clean vehicle,2162,no_color
2089,24000,ford,f-150,2017,clean vehicle,50874,black
2090,20500,ford,f-150,2017,clean vehicle,70727,black
2091,27200,ford,explorer,2019,clean vehicle,29382,gray
2092,24900,ford,f-150,2018,clean vehicle,33194,white
2093,24500,ford,door,2017,clean vehicle,52084,white
2094,34000,ford,expedition,2018,clean vehicle,51122,black
2095,28000,ford,door,2017,clean vehicle,40286,white
2096,27000,ford,f-150,2017,clean vehicle,55420,black
2097,34000,ford,wagon,2018,clean vehicle,10282,black
2098,42500,ford,door,2017,clean vehicle,85278,white
2099,33000,ford,explorer,2018,clean vehicle,7258,black
2100,10200,ford,escape,2018,clean vehicle,93350,black
2101,25600,ford,explorer,2019,clean vehicle,37166,gray
2102,16300,ford,f-150,2018,clean vehicle,69480,white
2103,26500,ford,door,2016,clean vehicle,34679,white
2104,36500,ford,f-150,2018,clean vehicle,24151,red
2105,25900,ford,explorer,2019,clean vehicle,32796,white
2106,22500,ford,door,2016,clean vehicle,67979,black
2107,29000,ford,f-150,2018,clean vehicle,18690,white
2108,825,ford,door,2012,salvage insurance,78072,white
2109,10500,ford,door,2016,clean vehicle,54251,red
2110,32000,ford,f-150,2018,clean vehicle,32262,white
2111,27700,ford,f-650,2015,clean vehicle,92358,white
2112,4000,ford,door,2015,clean vehicle,90740,red
2113,38800,ford,f-150,2018,clean vehicle,35225,black
2114,26200,ford,f-650,2015,clean vehicle,129063,white
2115,19500,ford,wagon,2018,clean vehicle,49985,white
2116,11700,ford,escape,2015,clean vehicle,52340,black
2117,34000,ford,f-150,2018,clean vehicle,21406,black
2118,38600,ford,srw,2019,clean vehicle,16619,white
2119,21500,ford,door,2015,clean vehicle,41293,black
2120,38500,ford,f-150,2018,clean vehicle,37053,black
2121,38500,ford,f-150,2018,clean vehicle,34532,black
2122,12000,ford,taurus,2017,clean vehicle,13328,blue
2123,30500,ford,f-150,2018,clean vehicle,56836,off-white
2124,11300,ford,door,2016,clean vehicle,48080,orange
2125,29500,ford,f-150,2018,clean vehicle,12271,gray
2126,16100,ford,expedition,2014,clean vehicle,97318,white
2127,32500,ford,f-150,2018,clean vehicle,12717,red
2128,29000,ford,mustang,2019,clean vehicle,12764,black
2129,30000,ford,f-150,2018,clean vehicle,19951,red
2130,26000,ford,explorer,2019,clean vehicle,32458,white
2131,26000,ford,f-150,2018,clean vehicle,21616,gray
2132,18500,ford,escape,2019,clean vehicle,17755,blue
2133,12000,ford,door,2017,clean vehicle,73846,gray
2134,30000,ford,f-150,2018,clean vehicle,15771,blue
2135,14700,ford,escape,2019,clean vehicle,29168,silver
2136,25000,ford,door,2017,clean vehicle,159182,red
2137,26550,ford,f-150,2018,clean vehicle,15296,white
2138,27000,ford,explorer,2019,clean vehicle,30476,white
2139,34000,ford,door,2016,clean vehicle,131754,white
2140,27500,ford,f-150,2018,clean vehicle,26095,gray
2141,25500,ford,f-150,2018,clean vehicle,22107,gray
2142,13500,ford,ecosport,2019,clean vehicle,31207,brown
2143,4000,ford,door,2015,clean vehicle,112810,gray
2144,25700,ford,f-150,2018,clean vehicle,19058,white
2145,29000,ford,door,2015,clean vehicle,109137,white
2146,30500,ford,f-150,2018,clean vehicle,24058,black
2147,30000,ford,f-150,2018,clean vehicle,6967,black
2148,9000,ford,door,2014,clean vehicle,118340,gray
2149,19000,ford,f-150,2018,clean vehicle,36145,white
2150,25800,ford,explorer,2019,clean vehicle,33942,silver
2151,26500,ford,f-150,2018,clean vehicle,38868,gray
2152,29300,ford,explorer,2019,clean vehicle,36190,red
2153,6300,ford,fiesta,2018,clean vehicle,37177,black
2154,25400,ford,explorer,2019,clean vehicle,39267,white
2155,26000,ford,f-150,2018,clean vehicle,33350,gray
2156,7000,ford,focus,2017,clean vehicle,57889,black
2157,25900,ford,f-150,2018,clean vehicle,34081,red
2158,9700,ford,fiesta,2019,clean vehicle,26821,gray
2159,27000,ford,f-150,2018,clean vehicle,40577,black
2160,9100,ford,fiesta,2019,clean vehicle,52355,black
2161,28000,ford,f-150,2018,clean vehicle,30620,red
2162,25700,ford,flex,2019,clean vehicle,22019,black
2163,27500,ford,f-150,2018,clean vehicle,36742,black
2164,9400,ford,fiesta,2019,clean vehicle,32473,white
2165,25500,ford,f-150,2018,clean vehicle,43406,blue
2166,20500,ford,flex,2019,clean vehicle,34696,white
2167,21500,ford,f-150,2018,clean vehicle,43519,gray
2168,12800,ford,hybrid,2019,clean vehicle,37716,gray
2169,23900,ford,f-150,2018,clean vehicle,41627,white
2170,9400,ford,fiesta,2019,clean vehicle,29986,gray
2171,26900,ford,f-150,2018,clean vehicle,41496,silver
2172,25500,ford,flex,2019,clean vehicle,20613,gray
2173,27000,ford,f-150,2018,clean vehicle,33475,blue
2174,9300,ford,fiesta,2019,clean vehicle,32305,silver
2175,14400,ford,fusion,2018,clean vehicle,38148,black
2176,19000,ford,flex,2019,clean vehicle,39976,red
2177,14000,ford,fusion,2018,clean vehicle,50513,white
2178,13600,ford,fusion,2019,clean vehicle,31408,gray
2179,19200,ford,transit,2018,clean vehicle,41351,white
2180,13600,ford,fusion,2019,clean vehicle,32038,red
2181,18600,ford,transit,2018,clean vehicle,38279,white
2182,13700,ford,fusion,2019,clean vehicle,30471,red
2183,18200,ford,transit,2018,clean vehicle,41569,white
2184,13800,ford,fusion,2019,clean vehicle,31142,silver
2185,22000,ford,wagon,2018,clean vehicle,31598,black
2186,13700,ford,fusion,2019,clean vehicle,31380,silver
2187,28000,ford,wagon,2018,clean vehicle,22179,black
2188,13800,ford,fusion,2019,clean vehicle,29266,white
2189,18600,ford,transit,2018,clean vehicle,42156,white
2190,13700,ford,fusion,2019,clean vehicle,30875,red
2191,13700,ford,fusion,2019,clean vehicle,30609,silver
2192,13800,ford,fusion,2019,clean vehicle,29508,silver
2193,17700,ford,hybrid,2019,clean vehicle,12837,gray
2194,13900,ford,fusion,2019,clean vehicle,29633,white
2195,13900,ford,fusion,2019,clean vehicle,27461,no_color
2196,50500,ford,f-650,2018,clean vehicle,74961,white
2197,13600,ford,fusion,2019,clean vehicle,32154,gray
2198,55000,ford,srw,2018,clean vehicle,37245,black
2199,13800,ford,fusion,2019,clean vehicle,29345,white
2200,56000,ford,srw,2018,clean vehicle,25371,black
2201,13800,ford,fusion,2019,clean vehicle,30054,silver
2202,45800,ford,srw,2018,clean vehicle,11173,white
2203,13800,ford,fusion,2019,clean vehicle,30902,no_color
2204,5500,nissan,sentra,2018,clean vehicle,31231,silver
2205,14400,nissan,altima,2020,clean vehicle,10728,gray
2206,11450,nissan,sport,2018,clean vehicle,35374,white
2207,11000,nissan,sport,2018,clean vehicle,36715,black
2208,11450,nissan,sport,2018,clean vehicle,33437,red
2209,11000,nissan,sport,2018,clean vehicle,36788,black
2210,11200,nissan,sport,2018,clean vehicle,35491,black
2211,11400,nissan,sport,2018,clean vehicle,33644,black
2212,11450,nissan,sport,2018,clean vehicle,35831,gray
2213,11050,nissan,sport,2018,clean vehicle,35050,gray
2214,11400,nissan,sport,2018,clean vehicle,34924,gray
2215,11050,nissan,sport,2018,clean vehicle,34962,silver
2216,10850,nissan,sport,2018,clean vehicle,39985,gray
2217,10900,nissan,sport,2018,clean vehicle,38816,red
2218,10450,nissan,sport,2018,clean vehicle,41579,red
2219,10800,nissan,sport,2018,clean vehicle,40455,gray
2220,10850,nissan,sport,2018,clean vehicle,39996,white
2221,10800,nissan,sport,2018,clean vehicle,41077,black
2222,10850,nissan,sport,2018,clean vehicle,39183,gray
2223,10800,nissan,sport,2018,clean vehicle,40478,black
2224,10900,nissan,sport,2018,clean vehicle,38806,white
2225,10400,nissan,sport,2018,clean vehicle,45331,blue
2226,10500,nissan,sport,2018,clean vehicle,43531,blue
2227,10800,nissan,sport,2018,clean vehicle,41033,silver
2228,10800,nissan,sport,2018,clean vehicle,40332,gray
2229,11200,nissan,frontier,2019,clean vehicle,22319,silver
2230,11100,nissan,rogue,2019,clean vehicle,22305,blue
2231,12200,nissan,maxima,2019,clean vehicle,36996,black
2232,4000,nissan,sentra,2019,clean vehicle,1,black
2233,9000,nissan,versa,2019,clean vehicle,27611,gray
2234,14900,nissan,rogue,2019,clean vehicle,26516,silver
2235,4600,nissan,rogue,2019,clean vehicle,31397,blue
2236,6400,nissan,versa,2019,clean vehicle,18300,red
2237,10400,nissan,note,2019,clean vehicle,26743,white
2238,7800,nissan,versa,2019,clean vehicle,15832,black
2239,12300,nissan,sport,2019,clean vehicle,31939,white
2240,10900,nissan,sentra,2019,clean vehicle,31037,gray
2241,8500,nissan,versa,2019,clean vehicle,22521,white
2242,7300,nissan,versa,2019,clean vehicle,31335,white
2243,5900,nissan,versa,2019,clean vehicle,28315,red
2244,20000,nissan,armada,2017,clean vehicle,83437,white
2245,11200,nissan,altima,2018,clean vehicle,42250,blue
2246,14400,nissan,rogue,2018,clean vehicle,45732,black
2247,16500,nissan,pathfinder,2018,clean vehicle,49185,white
2248,13400,nissan,rogue,2017,clean vehicle,45826,silver
2249,12500,nissan,door,2017,clean vehicle,36844,white
2250,6500,nissan,door,2013,clean vehicle,104343,gray
2251,19800,nissan,pathfinder,2018,clean vehicle,34138,white
2252,8800,nissan,versa,2018,clean vehicle,34761,white
2253,12800,nissan,rogue,2018,clean vehicle,32656,blue
2254,8800,nissan,versa,2018,clean vehicle,34837,red
2255,3500,nissan,altima,2019,clean vehicle,30099,white
2256,750,nissan,sentra,2018,clean vehicle,37088,gray
2257,10800,nissan,door,2017,clean vehicle,41729,blue
2258,22300,nissan,titan,2017,clean vehicle,17195,white
2259,8300,nissan,sedan,2018,clean vehicle,43064,gray
2260,8300,nissan,sedan,2018,clean vehicle,47510,gray
2261,8000,nissan,sedan,2018,clean vehicle,52571,gray
2262,15200,nissan,frontier,2018,clean vehicle,12129,black
2263,6700,nissan,sedan,2017,clean vehicle,62280,white
2264,7500,nissan,door,2017,clean vehicle,74859,gray
2265,10500,nissan,door,2017,clean vehicle,59508,black
2266,8400,nissan,juke,2017,clean vehicle,58529,white
2267,7000,nissan,door,2015,salvage insurance,24396,black
2268,25500,nissan,armada,2020,clean vehicle,10317,black
2269,4100,nissan,door,2017,salvage insurance,37619,black
2270,13900,nissan,altima,2020,clean vehicle,15160,black
2271,1900,nissan,door,2015,salvage insurance,91898,black
2272,14700,nissan,pathfinder,2017,clean vehicle,31198,white
2273,1900,nissan,door,2013,salvage insurance,144015,blue
2274,18800,nissan,titan,2017,clean vehicle,15621,white
2275,7800,nissan,versa,2018,clean vehicle,54815,red
2276,13500,nissan,door,2016,clean vehicle,53011,red
2277,8000,nissan,versa,2018,clean vehicle,56255,silver
2278,3300,nissan,door,2013,clean vehicle,100225,gray
2279,7200,nissan,sentra,2017,clean vehicle,54117,silver
2280,8000,nissan,door,2017,clean vehicle,54119,gray
2281,1280,nissan,door,2012,salvage insurance,162176,black
2282,14000,nissan,rogue,2018,clean vehicle,37655,white
2283,3500,nissan,door,2015,clean vehicle,101178,gray
2284,600,nissan,door,2012,salvage insurance,206142,silver
2285,12500,nissan,sport,2018,clean vehicle,43187,gray
2286,5800,nissan,door,2013,salvage insurance,105590,gray
2287,8000,nissan,versa,2018,clean vehicle,53903,gray
2288,2200,nissan,door,2015,salvage insurance,73382,tan
2289,8300,nissan,versa,2018,clean vehicle,48977,white
2290,7500,nissan,door,2016,clean vehicle,77504,blue
2291,8000,nissan,versa,2018,clean vehicle,50871,blue
2292,3500,nissan,door,2012,clean vehicle,107734,silver
2293,8000,nissan,versa,2018,clean vehicle,53098,white
2294,2000,nissan,door,2012,salvage insurance,159990,burgundy
2295,7800,nissan,versa,2018,clean vehicle,51552,red
2296,8000,nissan,versa,2018,clean vehicle,54692,white
2297,18500,nissan,frontier,2019,clean vehicle,18611,white
2298,8000,nissan,versa,2018,clean vehicle,51654,blue
2299,18300,nissan,frontier,2019,clean vehicle,24046,white
2300,7500,nissan,versa,2018,clean vehicle,65184,red
2301,29800,nissan,armada,2019,clean vehicle,37398,blue
2302,21100,nissan,rogue,2020,clean vehicle,19597,silver
2303,16200,nissan,rogue,2019,clean vehicle,34122,silver
2304,6998,nissan,doors,2015,clean vehicle,43651,super black
2305,14700,nissan,rogue,2020,clean vehicle,15387,gray
2306,19000,nissan,cargo,2020,clean vehicle,264,black
2307,7500,nissan,door,2016,clean vehicle,58126,black
2308,7998,nissan,doors,2015,clean vehicle,62921,cayenne red
2309,10999,nissan,doors,2015,clean vehicle,43279,super black
2310,2900,nissan,door,2012,salvage insurance,117844,gray
2311,8495,nissan,doors,2015,clean vehicle,45043,morningsky blue
2312,19925,nissan,murano,2016,clean vehicle,42837,gray
2313,9500,nissan,sentra,2018,clean vehicle,42782,black
2314,12750,nissan,doors,2015,clean vehicle,24629,pearl white
2315,22800,nissan,door,2015,clean vehicle,35902,blue
2316,11621,nissan,doors,2015,clean vehicle,12840,glacier white
2317,11590,nissan,doors,2015,clean vehicle,63933,cayenne red
2318,4700,nissan,door,2012,clean vehicle,100079,black
2319,11390,nissan,doors,2015,clean vehicle,37953,super black
2320,14500,nissan,rogue,2017,clean vehicle,8677,blue
2321,12000,nissan,rogue,2020,clean vehicle,11583,blue
2322,15000,nissan,altima,2020,clean vehicle,14320,blue
2323,7500,nissan,door,2016,clean vehicle,19723,black
2324,28000,nissan,armada,2018,clean vehicle,29554,gray
2325,17500,nissan,maxima,2018,clean vehicle,39309,black
2326,18000,nissan,maxima,2018,clean vehicle,34951,silver
2327,13200,nissan,sport,2018,clean vehicle,35870,black
2328,17000,nissan,altima,2018,clean vehicle,44423,gray
2329,6700,nissan,xterra,2012,clean vehicle,92982,black
2330,23300,nissan,murano,2018,clean vehicle,36844,white
2331,26800,nissan,titan,2018,clean vehicle,33605,white
2332,18200,nissan,sport,2018,clean vehicle,28009,black
2333,18700,nissan,rogue,2018,clean vehicle,41366,silver
2334,12900,nissan,door,2016,clean vehicle,98354,red
2335,16000,nissan,rogue,2018,clean vehicle,39598,no_color
2336,19400,nissan,rogue,2020,clean vehicle,21009,black
2337,10900,nissan,sentra,2018,clean vehicle,28880,silver
2338,15800,nissan,sport,2018,clean vehicle,28626,black
2339,19800,nissan,rogue,2020,clean vehicle,14850,silver
2340,19000,nissan,rogue,2018,clean vehicle,41096,black
2341,18000,nissan,rogue,2020,clean vehicle,12748,black
2342,19800,nissan,rogue,2020,clean vehicle,14531,blue
2343,19700,nissan,rogue,2020,clean vehicle,15931,black
2344,20100,nissan,rogue,2020,clean vehicle,10875,blue
2345,19700,nissan,frontier,2019,clean vehicle,31172,silver
2346,23400,nissan,frontier,2019,clean vehicle,16248,white
2347,23300,nissan,frontier,2019,clean vehicle,18137,black
2348,17500,nissan,altima,2019,clean vehicle,25664,black
2349,17100,nissan,altima,2019,clean vehicle,31026,black
2350,15800,nissan,altima,2019,clean vehicle,41287,silver
2351,13600,nissan,altima,2019,clean vehicle,43612,black
2352,14400,nissan,altima,2019,clean vehicle,29545,black
2353,19800,nissan,frontier,2019,clean vehicle,24303,silver
2354,17200,nissan,altima,2019,clean vehicle,29661,gray
2355,20300,nissan,frontier,2019,clean vehicle,18857,silver
2356,20500,nissan,frontier,2019,clean vehicle,14470,gray
2357,16500,nissan,altima,2019,clean vehicle,42364,silver
2358,16000,nissan,altima,2019,clean vehicle,37108,black
2359,14600,nissan,altima,2019,clean vehicle,26432,blue
2360,16300,nissan,rogue,2019,clean vehicle,24174,white
2361,15400,nissan,sport,2019,clean vehicle,30756,silver
2362,15800,nissan,rogue,2019,clean vehicle,32473,blue
2363,15800,nissan,sport,2019,clean vehicle,22947,blue
2364,21400,nissan,murano,2018,clean vehicle,17127,white
2365,15300,nissan,kicks,2019,clean vehicle,20793,gray
2366,20100,nissan,pathfinder,2019,clean vehicle,32519,black
2367,11300,nissan,sentra,2019,clean vehicle,26930,gray
2368,10700,nissan,sentra,2019,clean vehicle,40839,black
2369,16000,nissan,rogue,2018,clean vehicle,44732,no_color
2370,16600,nissan,rogue,2019,clean vehicle,19292,white
2371,15800,nissan,sport,2019,clean vehicle,24155,gray
2372,11600,nissan,sentra,2019,clean vehicle,33369,black
2373,15000,nissan,rogue,2017,clean vehicle,28918,red
2374,17600,nissan,rogue,2019,clean vehicle,21623,blue
2375,36300,nissan,xd,2017,clean vehicle,16224,white
2376,15600,nissan,sport,2019,clean vehicle,26406,silver
2377,14000,nissan,rogue,2017,clean vehicle,27790,green
2378,16600,nissan,rogue,2019,clean vehicle,19182,black
2379,12600,nissan,sentra,2017,clean vehicle,11837,gray
2380,20900,nissan,pathfinder,2019,clean vehicle,21774,black
2381,12700,nissan,door,2017,clean vehicle,17738,black
2382,15600,nissan,sport,2019,clean vehicle,27206,white
2383,18900,nissan,rogue,2019,clean vehicle,20508,silver
2384,15700,nissan,sport,2019,clean vehicle,24987,blue
2385,21900,nissan,pathfinder,2019,clean vehicle,21273,gray
2386,21700,nissan,pathfinder,2019,clean vehicle,23863,black
2387,14600,nissan,rogue,2016,clean vehicle,31566,gray
2388,12000,nissan,sentra,2019,clean vehicle,25261,gray
2389,21000,nissan,pathfinder,2019,clean vehicle,20628,silver
2390,12500,nissan,door,2017,clean vehicle,48765,blue
2391,15900,nissan,rogue,2019,clean vehicle,30645,silver
2392,11800,nissan,door,2017,clean vehicle,60158,red
2393,9900,nissan,versa,2019,clean vehicle,39985,blue
2394,10600,nissan,sentra,2018,clean vehicle,39208,black
2395,10100,nissan,sentra,2018,clean vehicle,45080,black
2396,13300,nissan,sport,2018,clean vehicle,39247,gray
2397,10100,nissan,sentra,2018,clean vehicle,46382,white
2398,10300,nissan,sentra,2018,clean vehicle,39893,black
2399,10300,nissan,sentra,2018,clean vehicle,41203,gray
2400,10300,nissan,sentra,2018,clean vehicle,40648,blue
2401,24000,nissan,murano,2018,clean vehicle,31551,gray
2402,10400,nissan,sentra,2018,clean vehicle,38761,gray
2403,10200,nissan,sentra,2018,clean vehicle,42838,gray
2404,9500,nissan,versa,2018,clean vehicle,41557,blue
2405,10500,nissan,sentra,2018,clean vehicle,41136,black
2406,10500,nissan,sentra,2018,clean vehicle,41141,silver
2407,3500,nissan,door,2016,clean vehicle,115716,blue
2408,9300,nissan,versa,2018,clean vehicle,52260,black
2409,14100,nissan,rogue,2016,clean vehicle,22041,silver
2410,2425,nissan,door,2012,salvage insurance,161836,black
2411,925,nissan,door,2012,salvage insurance,83720,silver
2412,11000,nissan,rogue,2016,clean vehicle,37605,black
2413,11000,nissan,rogue,2016,clean vehicle,63738,green
2414,2100,nissan,door,2013,salvage insurance,155704,silver
2415,800,nissan,door,2012,salvage insurance,234792,black
2416,20400,nissan,pathfinder,2018,clean vehicle,24143,silver
2417,375,nissan,door,2017,salvage insurance,1,red
2418,3000,nissan,door,2015,clean vehicle,132655,beige
2419,15100,nissan,rogue,2017,clean vehicle,28079,gray
2420,4000,nissan,door,2015,salvage insurance,74906,silver
2421,19500,nissan,door,2017,clean vehicle,53155,gray
2422,22600,nissan,titan,2017,clean vehicle,94258,gray
2423,6500,nissan,door,2014,clean vehicle,65620,white
2424,11800,nissan,door,2012,clean vehicle,92878,gray
2425,20500,nissan,pathfinder,2017,clean vehicle,25918,white
2426,14200,nissan,rogue,2018,clean vehicle,37830,black
2427,22000,nissan,frontier,2018,clean vehicle,13875,white
2428,16200,nissan,frontier,2018,clean vehicle,6024,silver
2429,4800,nissan,door,2016,salvage insurance,76789,gray
2430,16000,nissan,sport,2018,clean vehicle,30409,black
2431,14300,nissan,sport,2018,clean vehicle,44864,gray
2432,16800,nissan,pathfinder,2019,clean vehicle,42397,silver
2433,11900,nissan,sentra,2018,clean vehicle,16778,gray
2434,3000,nissan,door,2015,salvage insurance,99767,gray
2435,15000,nissan,rogue,2019,clean vehicle,34692,gray
2436,15200,nissan,rogue,2019,clean vehicle,30721,gray
2437,18000,nissan,door,2017,clean vehicle,53376,black
2438,22700,nissan,nvp,2016,clean vehicle,21282,white
2439,3800,nissan,door,2015,clean vehicle,81699,blue
2440,5475,nissan,door,2018,salvage insurance,33048,black
2441,11400,nissan,sentra,2018,clean vehicle,10372,blue
2442,28100,nissan,pathfinder,2018,clean vehicle,8889,silver
2443,3500,nissan,sentra,2017,clean vehicle,127780,gray
2444,15200,nissan,murano,2016,clean vehicle,59640,orange
2445,1950,nissan,door,2015,salvage insurance,83975,blue
2446,13400,nissan,rogue,2016,clean vehicle,46178,black
2447,12500,nissan,altima,2018,clean vehicle,34460,gray
2448,16500,nissan,pathfinder,2018,clean vehicle,30594,black
2449,16500,nissan,pathfinder,2018,clean vehicle,39817,silver
2450,16500,nissan,pathfinder,2018,clean vehicle,40419,black
2451,13900,nissan,rogue,2018,clean vehicle,35493,black
2452,13900,nissan,rogue,2018,clean vehicle,37073,gray
2453,1500,nissan,door,2013,salvage insurance,98384,black
2454,16500,nissan,pathfinder,2018,clean vehicle,34640,white
2455,13900,nissan,rogue,2018,clean vehicle,38760,white
2456,16500,nissan,pathfinder,2018,clean vehicle,34841,black
2457,13900,nissan,rogue,2018,clean vehicle,35065,gray
2458,12400,nissan,altima,2018,clean vehicle,37741,black
2459,13000,nissan,altima,2018,clean vehicle,27488,gray
2460,16500,nissan,pathfinder,2018,clean vehicle,37452,gray
2461,13900,nissan,rogue,2018,clean vehicle,39797,black
2462,16500,nissan,pathfinder,2018,clean vehicle,36714,black
2463,13900,nissan,rogue,2018,clean vehicle,36207,black
2464,13900,nissan,rogue,2018,clean vehicle,38563,black
2465,13900,nissan,rogue,2018,clean vehicle,39885,silver
2466,12100,nissan,altima,2018,clean vehicle,41852,silver
2467,16500,nissan,pathfinder,2018,clean vehicle,39454,silver
2468,16500,nissan,pathfinder,2018,clean vehicle,40203,blue
2469,13900,nissan,rogue,2018,clean vehicle,34547,white
2470,3700,nissan,door,2015,clean vehicle,75858,silver
2471,18800,nissan,pathfinder,2019,clean vehicle,31123,white
2472,9200,nissan,versa,2018,clean vehicle,33808,black
2473,30100,nissan,titan,2019,clean vehicle,30599,black
2474,9200,nissan,versa,2018,clean vehicle,33931,black
2475,11100,nissan,sentra,2019,clean vehicle,40359,black
2476,13900,nissan,rogue,2018,clean vehicle,44313,white
2477,9100,nissan,versa,2018,clean vehicle,33078,black
2478,22800,nissan,frontier,2019,clean vehicle,24320,black
2479,13900,nissan,rogue,2018,clean vehicle,42502,black
2480,12600,nissan,altima,2019,clean vehicle,33497,gray
2481,9200,nissan,versa,2018,clean vehicle,39577,silver
2482,12100,nissan,altima,2019,clean vehicle,36974,gray
2483,9200,nissan,versa,2018,clean vehicle,41220,black
2484,2300,nissan,frontier,2019,clean vehicle,1,silver
2485,13900,nissan,rogue,2018,clean vehicle,41539,black
2486,9500,nissan,sentra,2019,clean vehicle,19646,black
2487,13900,nissan,rogue,2018,clean vehicle,39924,white
2488,1700,nissan,note,2019,clean vehicle,33279,red
2489,13900,nissan,rogue,2018,clean vehicle,40259,gray
2490,10400,nissan,sentra,2019,clean vehicle,25264,blue
